id_rec_arrec_detalhe;ano_exercicio;ds_municipio;ds_orgao;mes_referencia;mes_ref_extenso;ds_poder;ds_fonte_recurso;ds_cd_aplicacao_fixo;ds_cd_aplicacao_variavel;ds_categoria;ds_subcategoria;ds_fonte;ds_rubrica;ds_alinea;ds_subalinea;vl_arrecadacao
29376914;2020;Embu das Artes;COMPANHIA PÚBLICA MUNICIPAL PRÓ-HABITAÇÃO;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;464,70
29376915;2020;Embu das Artes;COMPANHIA PÚBLICA MUNICIPAL PRÓ-HABITAÇÃO;1;Janeiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13100000 - Exploração do Patrimônio Imobiliário do Estado;13100000 - Exploração do Patrimônio Imobiliário do Estado;13109900 - Outras Receitas Imobiliárias;13109911 - Outras Receitas Imobiliárias - Principal;38636,40
29376916;2020;Embu das Artes;COMPANHIA PÚBLICA MUNICIPAL PRÓ-HABITAÇÃO;1;Janeiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210021 - Remuneração de Depósitos Especiais - Principal;1012,18
29376940;2020;Embu das Artes;FUNDO DE PREVIDÊNCIA SOCIAL DO MUNICÍPIO DE EMBU;1;Janeiro;EXECUTIVO;01 - TESOURO;600 - RPPS - RECURSOS ESPECÍFICOS - OUTRAS FONTES;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;12000000 - Contribuições;12100000 - Contribuições Sociais;12180000 - Contribuições Sociais específicas de Estados, DF, Municípios;12180100 - Contribuição do Servidor Civil para o Plano de Seguridade Social - CPSSS - Específica de Estados, DF, Municípios;12180111 - CPSSS do Servidor Civil Ativo - Principal;1932458,32
29376941;2020;Embu das Artes;FUNDO DE PREVIDÊNCIA SOCIAL DO MUNICÍPIO DE EMBU;1;Janeiro;EXECUTIVO;01 - TESOURO;600 - RPPS - RECURSOS ESPECÍFICOS - OUTRAS FONTES;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;12000000 - Contribuições;12100000 - Contribuições Sociais;12180000 - Contribuições Sociais específicas de Estados, DF, Municípios;12180100 - Contribuição do Servidor Civil para o Plano de Seguridade Social - CPSSS - Específica de Estados, DF, Municípios;12180112 - CPSSS do Servidor Civil Ativo - Multas e Juros;220561,67
29376942;2020;Embu das Artes;FUNDO DE PREVIDÊNCIA SOCIAL DO MUNICÍPIO DE EMBU;1;Janeiro;EXECUTIVO;01 - TESOURO;600 - RPPS - RECURSOS ESPECÍFICOS - OUTRAS FONTES;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;12000000 - Contribuições;12100000 - Contribuições Sociais;12180000 - Contribuições Sociais específicas de Estados, DF, Municípios;12180100 - Contribuição do Servidor Civil para o Plano de Seguridade Social - CPSSS - Específica de Estados, DF, Municípios;12180121 - CPSSS do Servidor Civil Inativo - Principal;40341,61
29376944;2020;Embu das Artes;FUNDO DE PREVIDÊNCIA SOCIAL DO MUNICÍPIO DE EMBU;1;Janeiro;EXECUTIVO;01 - TESOURO;600 - RPPS - RECURSOS ESPECÍFICOS - OUTRAS FONTES;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13220000 - Dividendos;13220000 - Dividendos;13220011 - Dividendos - Principal;32400,00
29376945;2020;Embu das Artes;FUNDO DE PREVIDÊNCIA SOCIAL DO MUNICÍPIO DE EMBU;1;Janeiro;EXECUTIVO;01 - TESOURO;600 - RPPS - RECURSOS ESPECÍFICOS - OUTRAS FONTES;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19200000 - Indenizações, Restituições e Ressarcimentos;19280000 - Indenizações, Restituições e Ressarcimentos  - Específicas de Estados, DF, Municípios;19280200 - Restituições - Específicas de Estados, DF, Municípios;19280291 - Outras Restituições - Específicas de Estados, DF, Municípios - Não Especificadas Anteriormente - Principal;17383,10
29376946;2020;Embu das Artes;FUNDO DE PREVIDÊNCIA SOCIAL DO MUNICÍPIO DE EMBU;1;Janeiro;EXECUTIVO;01 - TESOURO;600 - RPPS - RECURSOS ESPECÍFICOS - OUTRAS FONTES;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;70000000 - Receitas Correntes - Intra OFSS;72000000 - Contribuições - Intra OFSS;72100000 - Contribuições Sociais - Intra OFSS;72180000 - Contribuições Sociais específicas de Estados, DF, Municípios - Intra OFSS;72180300 - CPSSS Patronal - Servidor Civil - Específica de Estados, DF, Municípios - Intra OFSS;72180311 - CPSSS Patronal - Servidor Civil Ativo - Principal - Intra OFSS;4992367,47
29376947;2020;Embu das Artes;FUNDO DE PREVIDÊNCIA SOCIAL DO MUNICÍPIO DE EMBU;1;Janeiro;EXECUTIVO;01 - TESOURO;600 - RPPS - RECURSOS ESPECÍFICOS - OUTRAS FONTES;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;70000000 - Receitas Correntes - Intra OFSS;72000000 - Contribuições - Intra OFSS;72100000 - Contribuições Sociais - Intra OFSS;72180000 - Contribuições Sociais específicas de Estados, DF, Municípios - Intra OFSS;72180300 - CPSSS Patronal - Servidor Civil - Específica de Estados, DF, Municípios - Intra OFSS;72180312 - CPSSS Patronal - Servidor Civil Ativo - Multas e Juros - Intra OFSS;289071,49
29376948;2020;Embu das Artes;FUNDO DE PREVIDÊNCIA SOCIAL DO MUNICÍPIO DE EMBU;1;Janeiro;EXECUTIVO;01 - TESOURO;600 - RPPS - RECURSOS ESPECÍFICOS - OUTRAS FONTES;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;70000000 - Receitas Correntes - Intra OFSS;72000000 - Contribuições - Intra OFSS;72100000 - Contribuições Sociais - Intra OFSS;72180000 - Contribuições Sociais específicas de Estados, DF, Municípios - Intra OFSS;72180400 - CPSSS Patronal - Parcelamentos - Específica de Estados, DF, Municípios - Intra OFSS;72180411 - CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Principal - Intra OFSS;1210158,04
29686527;2020;Embu das Artes;COMPANHIA PÚBLICA MUNICIPAL PRÓ-HABITAÇÃO;2;Fevereiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;39,94
29686528;2020;Embu das Artes;COMPANHIA PÚBLICA MUNICIPAL PRÓ-HABITAÇÃO;2;Fevereiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13100000 - Exploração do Patrimônio Imobiliário do Estado;13100000 - Exploração do Patrimônio Imobiliário do Estado;13109900 - Outras Receitas Imobiliárias;13109911 - Outras Receitas Imobiliárias - Principal;30527,89
